time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.018400187999999998,-801.389,0.016711,0.0177961,0.0178258,0.0178266,0.0178266,0.00016711,0.000177961,0.000178258,0.000178266,0.000178266,1.6711e-06,1.77961e-06,1.78258e-06,1.78266e-06,1.78266e-06
0.02,-0.017950367999999998,-3126.43,0.00679537,0.011944,0.0122391,0.0122509,0.0122521,0.000402174,0.000475363,0.000478906,0.000479041,0.000479053,7.36395e-06,8.31285e-06,8.35422e-06,8.35572e-06,8.35586e-06
0.04,-0.012584759999999999,-5391.2,-0.00953483,-0.000440427,0.000885233,0.000969249,0.000979447,0.00037478,0.000590398,0.000610149,0.000611242,0.000611368,1.51335e-05,1.89705e-05,1.92448e-05,1.92585e-05,1.92601e-05
0.06,-0.0014058711,-7509.01,0.0202733,0.0271912,0.0307182,0.0310882,0.0311457,0.000482164,0.000857905,0.000926184,0.000931816,0.00093262,2.37029e-05,3.34535e-05,3.46081e-05,3.46891e-05,3.46999e-05
0.08,-0.031808342999999996,-11964.9,0.014948,0.0182785,0.0244074,0.0255381,0.0257658,0.000834377,0.0013126,0.00147744,0.00149808,0.00150174,3.68683e-05,5.51586e-05,5.86443e-05,5.89881e-05,5.90435e-05
0.1,-0.026889444,-16656.3,-0.0258065,-0.0203634,-0.0131123,-0.0105814,-0.00991555,0.000725792,0.00129175,0.00159039,0.00164765,0.00166024,5.247e-05,8.12021e-05,8.93226e-05,9.04453e-05,9.06632e-05
0.12,0.008431982999999999,-18911.8,0.00197512,0.00622943,0.0121717,0.0164247,0.0178997,0.000487478,0.00115041,0.00158099,0.00170608,0.00174008,6.46027e-05,0.000105624,0.000121036,0.000123983,0.000124666
0.14,-0.020180955,-25049.5,0.0770624,0.0761348,0.0795313,0.0849065,0.0873856,0.00127785,0.00197405,0.00249801,0.00271939,0.00279293,8.2256e-05,0.000136868,0.000161826,0.000168237,0.000169997
0.16,-0.09216465,-36771.3,-0.020627,-0.0106818,-0.00913522,-0.00419177,-0.00112751,0.00184221,0.00262858,0.00320198,0.00352654,0.00365551,0.000113457,0.000182895,0.000218826,0.000230697,0.000234481
0.18,-0.007662647999999999,-44702.4,-0.0288991,-0.00315981,-0.00115376,0.00173646,0.0042075,0.00134695,0.00249017,0.00309909,0.00350198,0.00368631,0.000145348,0.000234082,0.000281837,0.000300982,0.000307899
0.2,-0.018389427,-49764.2,0.0231546,0.0340003,0.0399016,0.0402668,0.0408322,0.0012895,0.00279857,0.00348656,0.00392202,0.00413671,0.000171713,0.00028697,0.000347693,0.000375222,0.000386129
0.22,-0.062204699999999995,-58418.3,-0.00631128,-0.0236516,-0.0126921,-0.0136161,-0.015216,0.00145793,0.00290206,0.00375866,0.00418853,0.00439287,0.000199187,0.000343976,0.000420146,0.000456327,0.000471425
0.24,-0.013470528,-66905.5,-0.01052,-0.0265409,-0.0165905,-0.0165259,-0.0188042,0.00128962,0.00240014,0.00346583,0.00388711,0.00405267,0.000226663,0.000396998,0.000492391,0.000537084,0.000555881
0.26,-0.015703971,-73158.1,0.00048038,0.00150501,0.000115498,0.00264301,0.00213507,0.00118922,0.00214978,0.00330108,0.00374828,0.00388598,0.000251451,0.000442497,0.00056006,0.000613437,0.000635267
0.28,-0.041187905999999996,-81528.7,0.0242747,0.0267399,0.0114124,0.0150225,0.0176288,0.00143678,0.00243223,0.00341636,0.00392493,0.00408362,0.000277711,0.000488317,0.000627234,0.000690169,0.000714963
0.3,-0.061308119999999994,-91679.2,-0.00715905,-0.00670307,-0.0253532,-0.024914,-0.0207994,0.00160793,0.00263259,0.00327695,0.00382602,0.00405191,0.000308158,0.000538965,0.000694167,0.000767679,0.000796318
0.32,-0.029116715999999997,-98570.3,-0.0285225,-0.0240233,-0.0326378,-0.0390028,-0.0376626,0.00125112,0.00232533,0.00269704,0.00318685,0.00346729,0.000336749,0.000588545,0.000753907,0.000837808,0.00087151
0.34,-0.020620166999999995,-99234.0,-0.0837155,-0.0945641,-0.0906686,-0.102463,-0.107644,0.000128737,0.00113946,0.00146398,0.00177219,0.00201422,0.000350547,0.000623192,0.000795517,0.000887398,0.000926326
0.36,0.041080652999999995,-90420.3,-0.113728,-0.166927,-0.160833,-0.171745,-0.182366,-0.0018457,-0.00147546,-0.00105104,-0.000969897,-0.000885877,0.000333377,0.000619832,0.000799647,0.000895421,0.000937609
0.38,0.11217245999999999,-71902.0,-0.049015,-0.138012,-0.145769,-0.150368,-0.159563,-0.00347312,-0.00452485,-0.00411707,-0.00419103,-0.00430517,0.000280189,0.000559829,0.000747966,0.000843812,0.000885699
0.4,0.09294902999999999,-49550.2,-0.0312979,-0.117887,-0.153534,-0.153228,-0.1537,-0.00427625,-0.00708384,-0.0071101,-0.00722699,-0.00743781,0.000202695,0.000443742,0.000635694,0.000729631,0.000768269
