time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,0.0049751826,223.359,-0.00465762,-0.00496006,-0.00496832,-0.00496854,-0.00496855,-4.65762e-05,-4.96006e-05,-4.96832e-05,-4.96854e-05,-4.96855e-05,-4.65762e-07,-4.96006e-07,-4.96832e-07,-4.96854e-07,-4.96855e-07
0.02,0.005003043899999999,940.426,-0.00333367,-0.00486216,-0.00494695,-0.00495033,-0.00495065,-0.000126489,-0.000147823,-0.000148836,-0.000148874,-0.000148878,-2.19642e-06,-2.47024e-06,-2.48202e-06,-2.48245e-06,-2.48249e-06
0.04,0.0050540388,1928.76,-0.00119749,-0.00438811,-0.00478882,-0.00481341,-0.00481636,-0.000171801,-0.000240325,-0.000246194,-0.000246511,-0.000246548,-5.17932e-06,-6.35172e-06,-6.43232e-06,-6.4363e-06,-6.43674e-06
0.06,0.004988085599999999,2874.36,-1.38129e-05,-0.00333378,-0.00447787,-0.00459025,-0.00460737,-0.000183914,-0.000317544,-0.00033886,-0.000340548,-0.000340785,-8.73647e-06,-1.19304e-05,-1.22829e-05,-1.23069e-05,-1.23101e-05
0.08,0.0048483813,3848.15,-0.000740345,-0.00209828,-0.0042598,-0.00461885,-0.00468885,-0.000191456,-0.000371865,-0.000426237,-0.000432639,-0.000433747,-1.24902e-05,-1.88245e-05,-1.99338e-05,-2.00388e-05,-2.00554e-05
0.1,0.005014228199999999,4993.62,-0.000923846,-0.00046779,-0.00320462,-0.00404832,-0.00426098,-0.000208097,-0.000397526,-0.000500881,-0.000519311,-0.000523246,-1.64857e-05,-2.65184e-05,-2.9205e-05,-2.95583e-05,-2.96253e-05
0.12,0.004725695699999999,6258.52,-0.000227269,0.000151254,-0.001973,-0.00345763,-0.00394899,-0.000219609,-0.000400691,-0.000552658,-0.00059437,-0.000605345,-2.07628e-05,-3.45006e-05,-3.97404e-05,-4.06951e-05,-4.09112e-05
0.14,0.0047070602999999996,7503.76,0.000612555,0.000161607,-0.00035036,-0.00227856,-0.00314054,-0.000215756,-0.000397562,-0.000575891,-0.000651732,-0.00067624,-2.51164e-05,-4.24831e-05,-5.10259e-05,-5.31561e-05,-5.37271e-05
0.16,0.0045282644999999995,8707.13,-0.000401268,-0.000802344,9.40353e-05,-0.00160782,-0.00270992,-0.000213643,-0.00040397,-0.000578454,-0.000690596,-0.000734745,-2.94104e-05,-5.04984e-05,-6.25694e-05,-6.65794e-05,-6.78369e-05
0.18,0.005292015,9999.28,-0.001627,-0.00149943,-0.000390143,-0.00103217,-0.0019038,-0.000233926,-0.000426987,-0.000581416,-0.000716996,-0.000780882,-3.38861e-05,-5.8808e-05,-7.41681e-05,-8.06553e-05,-8.29932e-05
