time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,0.0028899659999999995,126.334,-0.00263439,-0.00280545,-0.00281012,-0.00281025,-0.00281026,-2.63439e-05,-2.80545e-05,-2.81012e-05,-2.81025e-05,-2.81026e-05,-2.63439e-07,-2.80545e-07,-2.81012e-07,-2.81025e-07,-2.81026e-07
0.02,0.0028297655999999995,524.081,-0.00172224,-0.00257615,-0.00262382,-0.00262573,-0.00262591,-6.99102e-05,-8.18706e-05,-8.24407e-05,-8.24622e-05,-8.24642e-05,-1.22598e-06,-1.3798e-06,-1.38643e-06,-1.38667e-06,-1.38669e-06
0.04,0.0026831763,1045.05,-0.000291578,-0.00202517,-0.00224836,-0.00226214,-0.00226379,-9.00483e-05,-0.000127884,-0.000131163,-0.000131341,-0.000131361,-2.82557e-06,-3.47734e-06,-3.52247e-06,-3.5247e-06,-3.52495e-06
0.06,0.0023553075,1510.19,9.45101e-05,-0.00159177,-0.00222016,-0.00228267,-0.00229224,-9.2019e-05,-0.000164053,-0.000175848,-0.000176789,-0.000176922,-4.64624e-06,-6.39671e-06,-6.59257e-06,-6.606e-06,-6.60778e-06
0.08,0.0024175428,2012.49,-0.000889782,-0.00142957,-0.0025921,-0.00278994,-0.00282877,-9.99717e-05,-0.000194267,-0.00022397,-0.000227515,-0.000228132,-6.56615e-06,-9.97991e-06,-1.05908e-05,-1.0649e-05,-1.06583e-05
0.1,0.0030006819,2676.9,-0.00102716,-0.000778412,-0.00220436,-0.00266352,-0.00278047,-0.000119141,-0.000216346,-0.000271935,-0.00028205,-0.000284224,-8.75728e-06,-1.4086e-05,-1.55498e-05,-1.57447e-05,-1.57819e-05
0.12,0.0030340868999999995,3468.56,-0.000790049,-0.00100385,-0.00205956,-0.00285466,-0.00312186,-0.000137313,-0.000234169,-0.000314574,-0.000337231,-0.000343247,-1.13218e-05,-1.85912e-05,-2.14149e-05,-2.19375e-05,-2.20566e-05
0.14,0.0035464533,4303.25,-0.000197271,-0.00114448,-0.00139712,-0.00240922,-0.00287103,-0.000147186,-0.000255652,-0.000349141,-0.00038987,-0.000403176,-1.41668e-05,-2.34894e-05,-2.8052e-05,-2.92085e-05,-2.95208e-05
0.16,0.0036537368999999997,5088.19,0.000951624,0.000176224,0.000452287,-0.000422272,-0.00100076,-0.000139643,-0.000265335,-0.000358589,-0.000418185,-0.000441894,-1.70351e-05,-2.86993e-05,-3.51293e-05,-3.72891e-05,-3.79715e-05
0.18,0.0024332151,5731.03,0.00120976,0.00143221,0.00154583,0.00120531,0.000761905,-0.000118029,-0.00024925,-0.000338608,-0.000410355,-0.000444283,-1.96118e-05,-3.38451e-05,-4.21013e-05,-4.55745e-05,-4.68333e-05
0.2,0.0016619166,6249.9,0.0011761,0.00245375,0.00215824,0.00247378,0.00247556,-9.41706e-05,-0.000210391,-0.000301567,-0.000373564,-0.000411908,-2.17338e-05,-3.84415e-05,-4.85031e-05,-5.34136e-05,-5.53952e-05
0.22,0.0011789466,6751.57,8.75404e-05,0.00178631,0.00165857,0.00237551,0.00291797,-8.15341e-05,-0.00016799,-0.000263399,-0.000325071,-0.000357973,-2.34909e-05,-4.22253e-05,-5.41527e-05,-6.04e-05,-6.3094e-05
0.24,0.0019229447999999998,7366.84,-0.00173747,-0.000694929,0.000129337,0.000895148,0.00167933,-9.80335e-05,-0.000157076,-0.00024552,-0.000292364,-0.000312,-2.52866e-05,-4.5476e-05,-5.92419e-05,-6.65743e-05,-6.97937e-05
0.26,0.003985905,8236.27,-0.00320811,-0.0037814,-0.00194346,-0.00121497,-0.0006856,-0.000147489,-0.00020184,-0.000263661,-0.000295562,-0.000302063,-2.77418e-05,-4.90652e-05,-6.43337e-05,-7.24536e-05,-7.59344e-05
0.28,0.0066951779999999995,9530.25,-0.00508251,-0.0074847,-0.00555575,-0.0046902,-0.00462408,-0.000230396,-0.000314501,-0.000338653,-0.000354614,-0.000355159,-3.15206e-05,-5.42286e-05,-7.03569e-05,-7.89554e-05,-8.25066e-05
0.3,0.010692812999999999,11339.1,-0.00419139,-0.00789512,-0.00719361,-0.00615243,-0.0062176,-0.000323135,-0.000468299,-0.000466147,-0.00046304,-0.000463576,-3.70559e-05,-6.20566e-05,-7.84049e-05,-8.71319e-05,-9.06939e-05
0.32,0.012349853999999999,13495.7,-0.00218857,-0.00621734,-0.00761693,-0.00680294,-0.00650537,-0.000386934,-0.000609423,-0.000614253,-0.000592594,-0.000590806,-4.41566e-05,-7.28338e-05,-8.92089e-05,-9.76883e-05,-0.000101238
0.34,0.012751887,15727.1,0.000308762,-0.00271934,-0.00615664,-0.00624888,-0.00562132,-0.000405732,-0.00069879,-0.000751988,-0.000723112,-0.000712073,-5.20833e-05,-8.59159e-05,-0.000102871,-0.000110845,-0.000114267
0.36,0.011778654,17989.6,-0.000705023,-0.0017796,-0.00626449,-0.00776194,-0.00755729,-0.000409695,-0.00074378,-0.0008762,-0.000863221,-0.000843859,-6.02375e-05,-0.000100342,-0.000119153,-0.000126709,-0.000129826
0.38,0.013243781999999999,20343.0,0.000957434,0.0013137,-0.00272142,-0.00563295,-0.00667904,-0.000407171,-0.000748439,-0.000966059,-0.00099717,-0.000986222,-6.84062e-05,-0.000115264,-0.000137576,-0.000145313,-0.000148127
0.4,0.011828124,22444.5,0.00519156,0.00586993,0.00356685,-0.00024754,-0.0025808,-0.000345681,-0.000676602,-0.000957604,-0.00105597,-0.00107882,-7.59347e-05,-0.000129514,-0.000156812,-0.000165844,-0.000168777
0.42,0.007916628,23879.5,0.0053098,0.00683801,0.00663886,0.00287324,0.000188822,-0.000240667,-0.000549523,-0.000855547,-0.00102972,-0.00110274,-8.17982e-05,-0.000141775,-0.000174944,-0.000186701,-0.000190593
0.44,0.006848127,24649.5,0.00614807,0.0100953,0.0114438,0.00896226,0.00717658,-0.000126089,-0.000380189,-0.000674721,-0.000911362,-0.00102909,-8.54658e-05,-0.000151073,-0.000190247,-0.000206112,-0.000211911
0.46,0.0032060027999999997,25080.2,0.000168083,0.00605708,0.00834135,0.00825945,0.00813642,-6.2927e-05,-0.000218665,-0.000476869,-0.000739145,-0.000875956,-8.73559e-05,-0.000157061,-0.000201762,-0.000222617,-0.000230961
0.48,0.006592107,25569.9,-0.000179392,0.00456001,0.0079189,0.0106631,0.0122071,-6.30401e-05,-0.000112494,-0.000314266,-0.00054992,-0.000672521,-8.86156e-05,-0.000160373,-0.000209674,-0.000235507,-0.000246446
0.5,0.006788048999999999,26390.2,-0.00546983,-0.00462272,0.000241286,0.005284,0.00797515,-0.000119532,-0.000113121,-0.000232665,-0.00039045,-0.000470698,-9.04413e-05,-0.000162629,-0.000215143,-0.000244911,-0.000257878
0.52,0.014196206999999999,27863.5,-0.0075632,-0.0109524,-0.0052201,0.000952898,0.00408187,-0.000249863,-0.000268872,-0.000282453,-0.000328081,-0.000350127,-9.41352e-05,-0.000166449,-0.000220294,-0.000252096,-0.000266087
0.54,0.019539119999999997,29865.3,-0.00197387,-0.00789927,-0.00346139,0.00252821,0.00542175,-0.000345233,-0.000457388,-0.000369268,-0.00029327,-0.000255091,-0.000100086,-0.000173711,-0.000226812,-0.00025831,-0.000272139
0.56,0.017639726999999997,31549.6,0.00589344,0.00117308,0.00200537,0.00648142,0.00862866,-0.000306037,-0.00052465,-0.000383828,-0.000203173,-0.000114587,-0.000106599,-0.000183532,-0.000234342,-0.000263274,-0.000275836
0.58,0.011997086999999998,32577.7,0.0039529,0.0048971,0.00168698,0.00321877,0.00424453,-0.000207574,-0.000463948,-0.000346904,-0.000106171,1.41448e-05,-0.000111735,-0.000193418,-0.00024165,-0.000266368,-0.00027684
0.6,0.012629946,33411.3,0.00326696,0.0101499,0.00507353,0.00252342,0.00200218,-0.000135375,-0.000313478,-0.000279299,-4.87494e-05,7.66118e-05,-0.000115165,-0.000201192,-0.000247912,-0.000267917,-0.000275932
0.62,0.010614834,33471.8,0.0175338,0.0258779,0.0223901,0.0159026,0.0133633,7.26322e-05,4.6799e-05,-4.66265e-06,0.000135511,0.000230267,-0.000115792,-0.000203859,-0.000250751,-0.000267049,-0.000272864
0.64,-0.0045900509999999995,32085.8,0.00456996,0.0118446,0.0122005,0.00387039,-0.000626267,0.00029367,0.000424024,0.000341243,0.000333241,0.000357638,-0.000112129,-0.000199151,-0.000247386,-0.000262362,-0.000266985
0.66,0.007336962,30848.2,-0.0090561,-0.00323135,0.000455613,-0.00629028,-0.0113749,0.000248808,0.000510156,0.000467804,0.000309042,0.000237625,-0.000106704,-0.000189809,-0.000239295,-0.000255939,-0.000261032
0.68,0.019141778999999998,30383.7,0.00311444,0.00371876,0.00818003,0.00605865,0.00295434,0.000189392,0.00051503,0.000554161,0.000306725,0.000153419,-0.000102322,-0.000179557,-0.000229076,-0.000249781,-0.000257121
0.7000000000000001,0.00904077,29162.1,0.00242671,-0.00378508,-0.00111057,0.00245481,0.00357646,0.000244803,0.000514367,0.000624855,0.00039186,0.000218727,-9.79802e-05,-0.000169263,-0.000217285,-0.000242796,-0.0002534
