time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.013818144,286.529,-0.00597488,-0.00636285,-0.00637345,-0.00637373,-0.00637375,-5.97488e-05,-6.36285e-05,-6.37345e-05,-6.37373e-05,-6.37375e-05,-5.97488e-07,-6.36285e-07,-6.37345e-07,-6.37373e-07,-6.37375e-07
0.02,0.0064179929999999994,542.179,0.00957411,0.00851271,0.0084285,0.00842482,0.00842446,-2.37565e-05,-4.21299e-05,-4.31839e-05,-4.32263e-05,-4.32304e-05,-1.43254e-06,-1.69387e-06,-1.70653e-06,-1.70701e-06,-1.70705e-06
0.04,-0.008394395999999998,540.384,-0.00961288,-0.0103287,-0.0106225,-0.0106448,-0.0106477,-2.41441e-05,-6.02897e-05,-6.51236e-05,-6.54264e-05,-6.5463e-05,-1.91155e-06,-2.71806e-06,-2.7896e-06,-2.79354e-06,-2.79399e-06
0.06,0.010693782,331.717,0.0167817,0.0178028,0.0172455,0.0171627,0.0171484,4.75443e-05,1.44515e-05,1.10708e-06,-2.47563e-07,-4.56532e-07,-1.67754e-06,-3.17645e-06,-3.42977e-06,-3.45027e-06,-3.45318e-06
0.08,-0.017143904999999997,200.93,-0.0209381,-0.018775,-0.0192784,-0.0194825,-0.0195311,5.98084e-06,4.72916e-06,-1.92217e-05,-2.34455e-05,-2.42839e-05,-1.14229e-06,-2.98464e-06,-3.61092e-06,-3.68721e-06,-3.70059e-06
0.1,0.019567884,439.81,0.0186169,0.019412,0.0195985,0.0192647,0.0191483,-1.72306e-05,1.10982e-05,-1.60208e-05,-2.56236e-05,-2.81124e-05,-1.25479e-06,-2.82636e-06,-3.96334e-06,-4.1779e-06,-4.22455e-06
0.12,-0.019056506999999997,116.578,-0.00897366,-0.00986751,-0.00872259,-0.00903047,-0.00922204,7.92021e-05,0.000106543,9.27386e-05,7.67188e-05,7.11498e-05,-6.35076e-07,-1.64995e-06,-3.19616e-06,-3.66695e-06,-3.79418e-06
0.14,0.009377012999999998,-376.663,0.00536198,0.00548054,0.00691815,0.00696013,0.00678202,4.30853e-05,6.2673e-05,7.46942e-05,5.60154e-05,4.67495e-05,5.87798e-07,4.22037e-08,-1.52183e-06,-2.3396e-06,-2.61518e-06
0.16,-0.0063568949999999996,-526.069,-0.00416861,-0.0025857,-0.00186165,-0.00121442,-0.00116811,5.5019e-05,9.16214e-05,0.000125259,0.000113472,0.000102889,1.56884e-06,1.58515e-06,4.777e-07,-6.44725e-07,-1.1188e-06
0.18,0.0019069001999999999,-1078.74,0.00922967,0.0102759,0.0101661,0.0112838,0.0117582,0.00010563,0.000168524,0.000208304,0.000214166,0.00020879,3.17533e-06,4.1866e-06,3.81333e-06,2.63166e-06,1.99798e-06
