time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.03975297,-1847.71,0.0385297,0.0410315,0.0410998,0.0411017,0.0411018,0.000385297,0.000410315,0.000410998,0.000411017,0.000411018,3.85297e-06,4.10315e-06,4.10998e-06,4.11017e-06,4.11018e-06
0.02,-0.041387112,-7765.02,0.0272741,0.0398986,0.0405995,0.0406275,0.0406301,0.00104333,0.00121962,0.00122799,0.00122831,0.00122834,1.81393e-05,2.04025e-05,2.04999e-05,2.05034e-05,2.05037e-05
0.04,-0.04148314499999999,-15980.6,0.0114917,0.0379033,0.0412157,0.041419,0.0414434,0.00143099,0.00199764,0.00204614,0.00204877,0.00204907,4.28825e-05,5.2575e-05,5.32413e-05,5.32742e-05,5.32778e-05
0.06,-0.0428706,-24365.3,0.00860692,0.0369275,0.0464115,0.0473412,0.0474828,0.00163198,0.00274594,0.00292242,0.00293637,0.00293833,7.35123e-05,0.000100011,0.000102927,0.000103126,0.000103152
0.08,-0.04955925,-34278.5,0.0204693,0.0356736,0.0537831,0.0567611,0.0573408,0.00192274,0.00347195,0.00392436,0.0039774,0.00398657,0.000109059,0.00016219,0.000171395,0.000172263,0.000172401
0.1,-0.06030903,-46975.5,0.0164857,0.0217949,0.0455227,0.052567,0.0543335,0.00229229,0.00404664,0.00491742,0.00507068,0.00510331,0.00015121,0.000237376,0.000259812,0.000262744,0.0002633
0.12,-0.058716809999999994,-60717.7,-0.0047878,0.00339958,0.0241624,0.0367494,0.0408597,0.00240927,0.00429858,0.00561427,0.00596384,0.00605524,0.000198225,0.000320828,0.000365129,0.000373089,0.000374885
0.14,-0.047868753,-73869.5,0.000812974,0.0107787,0.0213558,0.0383046,0.0456267,0.00236952,0.00444037,0.00606945,0.00671438,0.00692011,0.000246013,0.000408217,0.000481967,0.000499872,0.000504639
0.16,-0.05809053,-87170.9,0.00180035,0.00367309,0.00489545,0.0213858,0.0310972,0.00239566,0.00458489,0.00633197,0.00731129,0.00768735,0.000293665,0.00049847,0.000605981,0.000640128,0.000650713
0.18,-0.05384885999999999,-100974.0,0.00229245,-0.00297177,-0.00473023,0.00498641,0.0136054,0.00243658,0.0045919,0.00633362,0.00757501,0.00813437,0.000341988,0.000590238,0.000732637,0.000788991,0.000808931
0.2,-0.05266004999999999,-114886.0,-0.00037512,-0.00480932,-0.0061045,-0.00679333,-0.0041529,0.00245576,0.00451409,0.00622527,0.00755694,0.0082289,0.000390911,0.000681298,0.000858226,0.000940311,0.000972563
0.22,-0.056228009999999995,-129336.0,0.00545375,0.00349116,0.00019205,-0.00965654,-0.0156338,0.00250654,0.00450091,0.00616615,0.00739244,0.00803103,0.000440534,0.000771448,0.00098214,0.0010898,0.00113516
0.24,-0.06712059,-143512.0,-0.0179255,-0.0201087,-0.0285395,-0.0434341,-0.0553982,0.00238183,0.00433473,0.00588267,0.00686154,0.00732071,0.000489418,0.000859804,0.00110263,0.00123234,0.00128868
0.26,-0.045118730999999995,-154612.0,-0.0315649,-0.038322,-0.0510726,-0.0674192,-0.0788865,0.00188692,0.00375042,0.00508655,0.005753,0.00597787,0.000532105,0.000940656,0.00121232,0.00135849,0.00142167
0.28,-0.031073789999999997,-161943.0,-0.030279,-0.0500589,-0.0646173,-0.0799917,-0.0860618,0.00126848,0.00286662,0.00392965,0.00427889,0.00432838,0.000563659,0.00100683,0.00130248,0.00145881,0.00152473
0.3,-0.025845320999999997,-167851.0,-0.00850064,-0.0430564,-0.0597706,-0.0714176,-0.0726513,0.000880687,0.00193546,0.00268577,0.0027648,0.00274125,0.000585151,0.00105485,0.00136864,0.00152925,0.00159542
0.32,-0.037601127,-173613.0,-0.00792958,-0.0418389,-0.0635329,-0.0689376,-0.0692188,0.000716385,0.00108651,0.00145274,0.00136125,0.00132255,0.000601122,0.00108507,0.00141002,0.00157051,0.00163606
0.34,-0.038927738999999996,-177689.0,-0.0199451,-0.0379594,-0.0643769,-0.064581,-0.0658616,0.000437639,0.000288526,0.000173641,2.60646e-05,-2.82539e-05,0.000612662,0.00109882,0.00142629,0.00158438,0.00164901
0.36,-0.040082786999999995,-179419.0,-0.0111298,-0.018341,-0.042291,-0.0429411,-0.0438841,0.00012689,-0.000274478,-0.000893038,-0.00104916,-0.00112571,0.000618307,0.00109896,0.00141909,0.00157415,0.00163747
0.38,-0.05907381,-180101.0,-0.0121902,-0.0204284,-0.0318285,-0.0384301,-0.0384295,-0.000106309,-0.000662173,-0.00163423,-0.00186287,-0.00194885,0.000618513,0.00108959,0.00139382,0.00154503,0.00160672
0.4,-0.06095979,-179683.0,-0.0129123,-0.0203226,-0.0155039,-0.0271821,-0.0291427,-0.000357334,-0.00106968,-0.00210756,-0.00251899,-0.00262457,0.000613877,0.00107227,0.0013564,0.00150121,0.00156099
0.42,-0.06668199,-177136.0,-0.0192018,-0.0196268,-0.00555858,-0.0149171,-0.0214686,-0.000678475,-0.00146918,-0.00231818,-0.00293998,-0.00313068,0.000603518,0.00104688,0.00131214,0.00144662,0.00150343
0.44,-0.06959154,-172274.0,-0.0165201,-0.0145771,-0.00243953,-0.00242519,-0.0101263,-0.00103569,-0.00181121,-0.00239816,-0.0031134,-0.00344663,0.000586377,0.00101408,0.00126498,0.00138609,0.00143766
0.46,-0.07207779,-165459.0,-0.00970805,-0.0126748,-0.00823717,0.00149862,0.000885918,-0.00129798,-0.00208373,-0.00250493,-0.00312267,-0.00353903,0.00056304,0.00097513,0.00121595,0.00132373,0.0013678
0.48,-0.06961397999999999,-157769.0,0.00703202,0.00112408,-0.00040096,0.0134915,0.0240881,-0.00132474,-0.00219924,-0.00259131,-0.00297277,-0.00328929,0.000536813,0.000932301,0.00116499,0.00126277,0.00129952
0.5,-0.07962680999999999,-150299.0,-0.00228919,-0.00512073,-0.00847358,0.00379195,0.0194168,-0.00127731,-0.00223921,-0.00268006,-0.00279993,-0.00285424,0.000510793,0.000887916,0.00111227,0.00120504,0.00123809
0.52,-0.06917232,-143267.0,0.00842003,0.00968737,0.00726616,0.0151464,0.0243145,-0.001216,-0.00219354,-0.00269213,-0.00261055,-0.00241693,0.000485859,0.000843589,0.00105855,0.00115094,0.00118537
0.54,-0.078387,-137778.0,0.0255234,0.0304324,0.0309079,0.0330753,0.0301884,-0.000876564,-0.00179234,-0.00231039,-0.00212833,-0.0018719,0.000464934,0.00080373,0.00100853,0.00110355,0.00114249
0.56,-0.09404757,-134866.0,0.0190996,0.0317287,0.0366873,0.0316826,0.0216251,-0.000430333,-0.00117073,-0.00163444,-0.00148075,-0.00135377,0.000451865,0.000774099,0.000969077,0.00106746,0.00111023
0.58,-0.09272157,-132620.0,-0.0100067,0.0107349,0.0196725,0.00823242,-0.000259791,-0.000339403,-0.000746094,-0.00107084,-0.0010816,-0.00114011,0.000444167,0.000754931,0.000942025,0.00104184,0.00108529
0.6,-0.07108787999999999,-128885.0,-0.0093057,0.00706301,0.0169458,0.00474422,0.00148537,-0.000532527,-0.000568115,-0.000704658,-0.000951836,-0.00112786,0.000435448,0.000741789,0.00092427,0.0010215,0.00106261
0.62,-0.06770607,-123184.0,-0.0271403,-0.0295101,-0.022313,-0.0271525,-0.0273423,-0.000896987,-0.000792585,-0.000758329,-0.00117592,-0.00138643,0.000421153,0.000728182,0.00090964,0.00100022,0.00103747
0.64,-0.031906212,-115293.0,-0.0136556,-0.0355135,-0.034155,-0.0276595,-0.0265964,-0.00130495,-0.00144282,-0.00132301,-0.00172404,-0.00192581,0.000399134,0.000705828,0.000888826,0.000971225,0.00100435
0.66,-0.025642137,-106602.0,-0.000576035,-0.0304885,-0.0380112,-0.0240102,-0.0198875,-0.00144726,-0.00210284,-0.00204467,-0.00224074,-0.00239065,0.000371612,0.000670371,0.00085515,0.000931577,0.00096118
0.68,-0.026155605,-98314.0,-0.0074441,-0.0318665,-0.0495352,-0.0366975,-0.02817,-0.00152746,-0.00272639,-0.00292013,-0.00284781,-0.00287123,0.000341864,0.000622079,0.000805502,0.000880691,0.000908562
0.7000000000000001,-0.014386283999999997,-88834.4,-0.0177567,-0.0300582,-0.0536488,-0.0497624,-0.0409654,-0.00177947,-0.00334564,-0.00395197,-0.00371241,-0.00356258,0.000308795,0.000561358,0.00073678,0.000815089,0.000844223
0.72,-0.0035061785999999993,-76957.1,-0.0166562,-0.0218823,-0.0417824,-0.0504419,-0.0492259,-0.0021236,-0.00386504,-0.00490629,-0.00471445,-0.00446449,0.000269764,0.000489252,0.000648198,0.00073082,0.000763953
0.74,-0.0024607755,-63592.9,-0.0126754,-0.0198306,-0.0281311,-0.0481484,-0.0588745,-0.00241692,-0.00428217,-0.00560542,-0.00570036,-0.0055455,0.000224359,0.000407779,0.000543081,0.000626672,0.000663853
0.76,-5.3892719999999994e-05,-49889.2,0.000507336,-0.00823374,-0.00654019,-0.0320352,-0.0509007,-0.0025386,-0.00456282,-0.00595213,-0.00650219,-0.00664325,0.000174804,0.00031933,0.000427505,0.000504647,0.000541965
0.78,-0.00764643,-36090.9,0.00177362,-0.000195422,0.0013975,-0.0204067,-0.0378336,-0.00251579,-0.00464711,-0.00600356,-0.00702661,-0.00753059,0.00012426,0.00022723,0.000307948,0.000369359,0.000400227
0.8,-0.008115833999999999,-21530.5,-0.00546183,0.00106701,-0.00565114,-0.0156848,-0.0229354,-0.00255267,-0.00463839,-0.0060461,-0.00738753,-0.00813828,7.35756e-05,0.000134375,0.000187452,0.000225217,0.000243538
0.8200000000000001,0.00014220482999999999,-6410.95,0.0080123,0.0139862,0.00147258,0.00522318,0.0106394,-0.00252717,-0.00448786,-0.00608788,-0.00749214,-0.00826124,2.27773e-05,4.31128e-05,6.6112e-05,7.64207e-05,7.95429e-05
0.84,-0.006728634,7473.26,0.0143697,0.0138218,0.00614326,0.0191077,0.0323532,-0.00230335,-0.00420978,-0.00601172,-0.00724883,-0.00783132,-2.55278e-05,-4.38637e-05,-5.4884e-05,-7.0989e-05,-8.13827e-05
0.86,-0.006179619,19674.7,0.00615695,0.00468064,0.00987513,0.025566,0.0380558,-0.00209808,-0.00402476,-0.00585154,-0.0068021,-0.00712723,-6.95421e-05,-0.000126209,-0.000173517,-0.000211498,-0.000230968
0.88,0.0015448818,31550.0,-0.00192127,0.00208503,0.0191401,0.0336517,0.0393004,-0.00205572,-0.0039571,-0.00556139,-0.00620992,-0.00635366,-0.00011108,-0.000206028,-0.000287646,-0.000341619,-0.000365777
0.9,0.005857400999999999,42723.1,0.0192795,0.0284397,0.0506522,0.0626401,0.0622234,-0.00188214,-0.00365185,-0.00486346,-0.005247,-0.00533842,-0.000150459,-0.000282117,-0.000391894,-0.000456188,-0.000482698
0.92,-0.015014349,52681.8,-0.00586844,0.00863581,0.0301052,0.0385161,0.0378226,-0.00174803,-0.0032811,-0.00405589,-0.00423544,-0.00433796,-0.00018676,-0.000351447,-0.000481088,-0.000551012,-0.000579462
