time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,0.009799394999999999,422.293,-0.0088059,-0.0093777,-0.00939332,-0.00939373,-0.00939376,-8.8059e-05,-9.3777e-05,-9.39332e-05,-9.39373e-05,-9.39376e-05,-8.8059e-07,-9.3777e-07,-9.39332e-07,-9.39373e-07,-9.39376e-07
0.02,0.009458969999999999,1745.6,-0.00562695,-0.00847289,-0.008632,-0.00863835,-0.00863896,-0.000232388,-0.000272283,-0.000274186,-0.000274258,-0.000274265,-4.08506e-06,-4.59837e-06,-4.62053e-06,-4.62133e-06,-4.6214e-06
0.04,0.008829426,3514.35,-0.00186829,-0.00768454,-0.00842997,-0.00847598,-0.00848152,-0.00030734,-0.000433857,-0.000444806,-0.000445402,-0.00044547,-9.48233e-06,-1.16598e-05,-1.18105e-05,-1.18179e-05,-1.18187e-05
0.06,0.008791839,5226.07,-0.0010368,-0.0069524,-0.00906092,-0.00926992,-0.00930188,-0.000336391,-0.000580226,-0.000619715,-0.000622861,-0.000623304,-1.59196e-05,-2.18006e-05,-2.24557e-05,-2.25005e-05,-2.25065e-05
0.08,0.009742886999999999,7094.45,-0.00166359,-0.00414119,-0.00808885,-0.00875262,-0.00888262,-0.000363395,-0.000691162,-0.000791213,-0.000803086,-0.000805149,-2.29175e-05,-3.45145e-05,-3.65649e-05,-3.676e-05,-3.6791e-05
0.1,0.009486815999999999,9113.45,0.00212326,0.00277222,-0.00218993,-0.00374044,-0.00413333,-0.000358798,-0.000704852,-0.000894,-0.000928017,-0.000935308,-3.01394e-05,-4.84746e-05,-5.34171e-05,-5.4071e-05,-5.41956e-05
0.12,0.004971173999999999,10699.8,0.006702,0.0083842,0.00457095,0.00185844,0.000955488,-0.000270546,-0.000593288,-0.00087019,-0.000946837,-0.000967087,-3.64329e-05,-6.1456e-05,-7.1059e-05,-7.28196e-05,-7.32195e-05
0.14,0.00034130475,11655.6,0.00346781,0.00644053,0.00573499,0.00223827,0.00066367,-0.000168847,-0.00044504,-0.000767131,-0.000905869,-0.000950895,-4.08268e-05,-7.18393e-05,-8.74322e-05,-9.13466e-05,-9.23993e-05
0.16,0.0016903082999999998,12683.1,-0.00433769,5.23032e-05,0.00261135,-0.000405213,-0.0023999,-0.000177546,-0.000380112,-0.000683667,-0.000887539,-0.000968257,-4.42907e-05,-8.00908e-05,-0.00010194,-0.000109281,-0.000111591
0.18,0.006880206,13989.1,0.0024733,0.00525065,0.00958734,0.00870196,0.00717425,-0.00019619,-0.000327083,-0.00056168,-0.000804571,-0.000920514,-4.80281e-05,-8.71628e-05,-0.000114394,-0.000126202,-0.000130479
