time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,-0.0030784314,-144.59,0.00301508,0.00321086,0.00321621,0.00321635,0.00321636,3.01508e-05,3.21086e-05,3.21621e-05,3.21635e-05,3.21636e-05,3.01508e-07,3.21086e-07,3.21621e-07,3.21635e-07,3.21636e-07
0.02,-0.0032386887,-616.404,0.00231704,0.00331682,0.00337199,0.00337419,0.00337439,8.34721e-05,9.73854e-05,9.80441e-05,9.80689e-05,9.80712e-05,1.43774e-06,1.61603e-06,1.62368e-06,1.62396e-06,1.62398e-06
0.04,-0.0034425,-1287.23,0.00102571,0.0031522,0.00341473,0.00343077,0.00343269,0.0001169,0.000162076,0.000165911,0.000166118,0.000166142,3.44145e-06,4.21064e-06,4.26324e-06,4.26583e-06,4.26612e-06
0.06,-0.0035483964,-1965.17,0.000377499,0.00269537,0.00345257,0.00352626,0.00353746,0.000130932,0.000220551,0.000234584,0.000235689,0.000235844,5.91977e-06,8.0369e-06,8.26819e-06,8.2839e-06,8.28597e-06
0.08,-0.0037040738999999994,-2667.7,0.000167982,0.00129624,0.00274958,0.00298671,0.00303271,0.000136386,0.000260467,0.000296606,0.000300818,0.000301545,8.59295e-06,1.28471e-05,1.35801e-05,1.3649e-05,1.36599e-05
0.1,-0.0032579258999999995,-3387.18,-0.000789663,-0.00102331,0.00086423,0.00142674,0.0015674,0.00013017,0.000263197,0.000332744,0.000344953,0.000347546,1.12585e-05,1.80837e-05,1.98736e-05,2.01067e-05,2.01508e-05
0.12,-0.0018753465,-4023.02,-0.00110772,-0.0019031,-0.000379462,0.000622966,0.000950804,0.000111196,0.000233933,0.000337592,0.00036545,0.000372728,1.36722e-05,2.3055e-05,2.65769e-05,2.72107e-05,2.73535e-05
0.14,-0.0014325746999999998,-4597.81,-1.58513e-05,-0.000875618,-0.000510967,0.000811988,0.00139385,9.996e-05,0.000206145,0.000328687,0.0003798,0.000396175,1.57837e-05,2.74558e-05,3.32397e-05,3.46632e-05,3.50426e-05
0.16,-0.0022783995,-5200.74,4.28055e-05,-0.000676369,-0.00156939,-0.000384227,0.000371614,0.00010023,0.000190625,0.000307884,0.000384077,0.00041383,1.77856e-05,3.14235e-05,3.96054e-05,4.2302e-05,4.31426e-05
0.18,-0.0020427285,-5764.61,-0.000658945,-0.000985692,-0.00246284,-0.00204246,-0.00143194,9.40682e-05,0.000174005,0.000267561,0.00035981,0.000403226,1.97286e-05,3.50698e-05,4.53599e-05,4.97409e-05,5.13132e-05
0.2,-0.0014863746,-6146.35,-0.00210757,-0.00237422,-0.00361494,-0.0043481,-0.00434449,6.6403e-05,0.000140406,0.000206783,0.000295905,0.000345462,2.13333e-05,3.82139e-05,5.01033e-05,5.6298e-05,5.88e-05
0.22,-0.00014857269,-6388.95,-0.000226934,-0.00123945,-0.00193888,-0.00366495,-0.00454007,4.3058e-05,0.000104269,0.000151245,0.000215774,0.000256616,2.24279e-05,4.06607e-05,5.36836e-05,6.14148e-05,6.48208e-05
0.24,-0.0014585133,-6792.87,0.00268282,0.00128329,0.000779994,-0.00131689,-0.00282113,6.76169e-05,0.000104707,0.000139656,0.000165956,0.000183004,2.35347e-05,4.27504e-05,5.65926e-05,6.52321e-05,6.9217e-05
0.26,-0.0040865994,-7359.06,-0.00125854,-0.00149263,-0.00237069,-0.00416093,-0.00556705,8.18597e-05,0.000102614,0.000123749,0.000111177,9.91227e-05,2.50294e-05,4.48236e-05,5.92267e-05,6.80034e-05,7.20383e-05
0.28,-0.00126123,-7479.6,-0.00643635,-0.00579298,-0.00720229,-0.00829838,-0.00890976,4.91075e-06,2.97579e-05,2.80195e-05,-1.34156e-05,-4.56454e-05,2.58971e-05,4.61474e-05,6.07444e-05,6.8981e-05,7.25731e-05
0.3,0.0030831642,-6778.17,-0.00624495,-0.00789255,-0.0093332,-0.00967559,-0.00937865,-0.000121902,-0.000107098,-0.000137335,-0.000193155,-0.000228529,2.47272e-05,4.5374e-05,5.96512e-05,6.69153e-05,6.98313e-05
0.32,0.0049262685,-5690.5,-0.000886387,-0.00643699,-0.00739211,-0.00709366,-0.00639848,-0.000193216,-0.000250393,-0.000304589,-0.000360848,-0.000386301,2.1576e-05,4.17991e-05,5.5232e-05,6.13753e-05,6.3683e-05
0.34,0.0030726071999999994,-4943.74,0.00470225,-0.0010864,-0.00193769,-0.00120613,-0.000718543,-0.000155057,-0.000325627,-0.000397887,-0.000443846,-0.000457471,1.80933e-05,3.60389e-05,4.82072e-05,5.33284e-05,5.52453e-05
0.36,-0.0019968131999999997,-4654.68,0.00127173,0.00042678,-0.00129638,-0.000527496,-0.000418669,-9.53171e-05,-0.000332223,-0.000430227,-0.000461182,-0.000468843,1.55896e-05,2.94604e-05,3.99261e-05,4.42781e-05,4.59822e-05
0.38,-0.0020224712999999997,-4377.48,0.000919048,0.00522189,0.00275356,0.00292546,0.00287753,-7.34093e-05,-0.000275736,-0.000415655,-0.000437202,-0.000444255,1.39023e-05,2.33808e-05,3.14673e-05,3.52942e-05,3.68512e-05
0.4,-0.005113566,-4422.19,0.00974114,0.0153424,0.014211,0.0132286,0.0131223,3.31926e-05,-7.00934e-05,-0.00024601,-0.000275662,-0.000284257,1.35001e-05,1.99225e-05,2.48506e-05,2.81656e-05,2.95661e-05
0.42,-0.015195245999999999,-5340.4,0.00438656,0.00976732,0.0122417,0.0102911,0.00981665,0.00017447,0.000181004,1.85181e-05,-4.04647e-05,-5.48675e-05,1.55768e-05,2.10316e-05,2.25757e-05,2.50043e-05,2.61748e-05
0.44,-0.011684558999999999,-6052.52,-0.0104985,-0.005227,0.0007249,-0.000875825,-0.00197615,0.000113351,0.000226407,0.000148184,5.36884e-05,2.35374e-05,1.8455e-05,2.51057e-05,2.42427e-05,2.51366e-05,2.58615e-05
