time,GM_main,baseforce,acc_2,acc_4,acc_6,acc_8,acc_10,vel_2,vel_4,vel_6,vel_8,vel_10,dis_2,dis_4,dis_6,dis_8,dis_10
0.0,0.0021299844,6.72834,-0.000140303,-0.000149414,-0.000149663,-0.000149669,-0.00014967,-1.40303e-06,-1.49414e-06,-1.49663e-06,-1.49669e-06,-1.4967e-06,-1.40303e-08,-1.49414e-08,-1.49663e-08,-1.49669e-08,-1.4967e-08
0.02,0.00015070857,173.136,-0.00312003,-0.00336214,-0.00337005,-0.0033703,-0.00337032,-3.40064e-05,-3.66097e-05,-3.66938e-05,-3.66964e-05,-3.66966e-05,-3.68124e-07,-3.9598e-07,-3.96871e-07,-3.96898e-07,-3.969e-07
0.04,0.0033957942,799.024,-0.00493386,-0.0061986,-0.0062705,-0.00627356,-0.00627386,-0.000114545,-0.000132217,-0.000133099,-0.000133135,-0.000133138,-1.85364e-06,-2.08425e-06,-2.0948e-06,-2.09521e-06,-2.09525e-06
0.06,0.006366329999999999,1544.41,0.00446178,0.00186254,0.00153124,0.00151027,0.00150768,-0.000119266,-0.000175578,-0.000180492,-0.000180768,-0.0001808,-4.19175e-06,-5.1622e-06,-5.23071e-06,-5.23424e-06,-5.23464e-06
0.08,-0.0013816358999999999,1936.48,-0.00136059,-0.00344171,-0.0043632,-0.00445638,-0.00447085,-8.82542e-05,-0.000191369,-0.000208811,-0.000210229,-0.000210432,-6.26696e-06,-8.83167e-06,-9.12375e-06,-9.14421e-06,-9.14696e-06
0.1,0.0046208091,2392.42,-0.000138433,0.000251634,-0.00138562,-0.00167589,-0.00173357,-0.000103244,-0.00022327,-0.0002663,-0.000271552,-0.000272476,-8.18194e-06,-1.29781e-05,-1.38749e-05,-1.3962e-05,-1.3976e-05
0.12,0.0019432886999999999,3026.84,0.000928926,0.00258367,0.000797443,0.000139929,-3.0883e-05,-9.53394e-05,-0.000194917,-0.000272181,-0.000286911,-0.000290121,-1.01678e-05,-1.71599e-05,-1.92597e-05,-1.95466e-05,-1.9602e-05
0.14,0.00031634229,3587.49,-0.00114678,-0.000560995,-0.00138972,-0.00247558,-0.00285633,-9.75179e-05,-0.000174691,-0.000278104,-0.000310268,-0.000318993,-1.20964e-05,-2.0856e-05,-2.47625e-05,-2.55184e-05,-2.56931e-05
0.16,0.0033517506,4104.52,0.00214486,0.00172987,0.00245477,0.00120955,0.000581146,-8.75371e-05,-0.000163002,-0.000267454,-0.000322928,-0.000341745,-1.39469e-05,-2.42329e-05,-3.02181e-05,-3.18504e-05,-3.23005e-05
0.18,0.00038293808999999995,4261.27,0.00514382,0.00552284,0.00711331,0.00633225,0.00562429,-1.46503e-05,-9.04747e-05,-0.000171773,-0.00024751,-0.00027969,-1.49688e-05,-2.67677e-05,-3.46104e-05,-3.75548e-05,-3.85149e-05
